filename	IntervalTier	tier_level	vowel	onset	offset	duration
FR-participant1_cette_FR2551	"IntervalTier" 	"words" 	"cette" 	0.0 	0.470062 	0.470062
FR-participant1_cette_FR2551	"IntervalTier" 	"phones" 	"s" 	0.0 	0.24 	0.24
FR-participant1_cette_FR2551	"IntervalTier" 	"phones" 	"ɛ" 	0.24 	0.35 	0.11
FR-participant1_cette_FR2551	"IntervalTier" 	"phones" 	"t" 	0.35 	0.470062 	0.120062
FR-participant1_ete_FR2549	"IntervalTier" 	"words" 	"ete" 	0.0 	0.23 	0.23
FR-participant1_ete_FR2549	"IntervalTier" 	"words" 	"" 	0.23 	0.470062 	0.240062
FR-participant1_ete_FR2549	"IntervalTier" 	"phones" 	"e" 	0.0 	0.11 	0.11
FR-participant1_ete_FR2549	"IntervalTier" 	"phones" 	"t" 	0.11 	0.23 	0.12
FR-participant1_ete_FR2549	"IntervalTier"	"phones"	"e"	0.29	0.45	0.16
FR-participant1_ete_FR2549	"IntervalTier" 	"phones" 	"" 	0.23 	0.470062 	0.240062
FR-participant1_femme_FR2558	"IntervalTier" 	"words" 	"femme" 	0.0 	0.31 	0.31
FR-participant1_femme_FR2558	"IntervalTier" 	"words" 	"" 	0.31 	0.341375 	0.031375
FR-participant1_femme_FR2558	"IntervalTier" 	"phones" 	"f" 	0.0 	0.12 	0.12
FR-participant1_femme_FR2558	"IntervalTier" 	"phones" 	"a" 	0.12 	0.26 	0.14
FR-participant1_femme_FR2558	"IntervalTier" 	"phones" 	"m" 	0.26 	0.31 	0.05
FR-participant1_femme_FR2558	"IntervalTier" 	"phones" 	"" 	0.31 	0.341375 	0.031375
FR-participant1_impair_FR2565	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant1_impair_FR2565	"IntervalTier" 	"words" 	"impair" 	0.03 	0.45 	0.42
FR-participant1_impair_FR2565	"IntervalTier" 	"words" 	"" 	0.45 	0.48 	0.03
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"ɛ̃" 	0.03 	0.15 	0.12
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"p" 	0.15 	0.27 	0.12
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"ɛ" 	0.27 	0.37 	0.1
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"ʁ" 	0.37 	0.45 	0.08
FR-participant1_impair_FR2565	"IntervalTier" 	"phones" 	"" 	0.45 	0.48 	0.03
FR-participant1_journee_FR2550	"IntervalTier" 	"words" 	"" 	0.0 	0.16 	0.16
FR-participant1_journee_FR2550	"IntervalTier" 	"words" 	"journee" 	0.16 	0.55 	0.39
FR-participant1_journee_FR2550	"IntervalTier" 	"words" 	"" 	0.55 	0.58 	0.03
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"" 	0.0 	0.16 	0.16
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"ʒ" 	0.16 	0.2 	0.04
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"u" 	0.2 	0.27 	0.07
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"ʁ" 	0.27 	0.34 	0.07
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"ɲ" 	0.34 	0.43 	0.09
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"e" 	0.43 	0.55 	0.12
FR-participant1_journee_FR2550	"IntervalTier" 	"phones" 	"" 	0.55 	0.58 	0.03
FR-participant1_meunier_FR2553	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant1_meunier_FR2553	"IntervalTier" 	"words" 	"meunier" 	0.03 	0.62 	0.59
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"m" 	0.03 	0.22 	0.19
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"ø" 	0.22 	0.3 	0.08
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"n" 	0.3 	0.39 	0.09
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"j" 	0.39 	0.54 	0.15
FR-participant1_meunier_FR2553	"IntervalTier" 	"phones" 	"e" 	0.54 	0.62 	0.08
FR-participant1_parfum_FR2567	"IntervalTier" 	"words" 	"" 	0.0 	0.11 	0.11
FR-participant1_parfum_FR2567	"IntervalTier" 	"words" 	"parfum" 	0.11 	0.56 	0.45
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"" 	0.0 	0.11 	0.11
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"p" 	0.11 	0.15 	0.04
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"a" 	0.15 	0.21 	0.06
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"ʁ" 	0.21 	0.32 	0.11
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"f" 	0.32 	0.49 	0.17
FR-participant1_parfum_FR2567	"IntervalTier" 	"phones" 	"ɛ̃" 	0.49 	0.56 	0.07
FR-participant1_peau_FR2562	"IntervalTier" 	"words" 	"" 	0.0 	0.14 	0.14
FR-participant1_peau_FR2562	"IntervalTier" 	"words" 	"peau" 	0.14 	0.390062 	0.250062
FR-participant1_peau_FR2562	"IntervalTier" 	"phones" 	"" 	0.0 	0.14 	0.14
FR-participant1_peau_FR2562	"IntervalTier" 	"phones" 	"p" 	0.14 	0.24 	0.1
FR-participant1_peau_FR2562	"IntervalTier" 	"phones" 	"o" 	0.24 	0.390062 	0.150062
FR-participant1_porte_FR2563	"IntervalTier" 	"words" 	"" 	0.0 	0.13 	0.13
FR-participant1_porte_FR2563	"IntervalTier" 	"words" 	"porte" 	0.13 	0.490063 	0.360063
FR-participant1_porte_FR2563	"IntervalTier" 	"phones" 	"" 	0.0 	0.13 	0.13
FR-participant1_porte_FR2563	"IntervalTier" 	"phones" 	"p" 	0.13 	0.18 	0.05
FR-participant1_porte_FR2563	"IntervalTier" 	"phones" 	"ɔ" 	0.18 	0.25 	0.07
FR-participant1_porte_FR2563	"IntervalTier" 	"phones" 	"ʁ" 	0.25 	0.4 	0.15
FR-participant1_porte_FR2563	"IntervalTier" 	"phones" 	"t" 	0.4 	0.490063 	0.090063
FR-participant1_queue_FR2554	"IntervalTier" 	"words" 	"queue" 	0.0 	0.29 	0.29
FR-participant1_queue_FR2554	"IntervalTier" 	"words" 	"" 	0.29 	0.32 	0.03
FR-participant1_queue_FR2554	"IntervalTier" 	"phones" 	"k" 	0.0 	0.11 	0.11
FR-participant1_queue_FR2554	"IntervalTier" 	"phones" 	"ø" 	0.11 	0.29 	0.18
FR-participant1_queue_FR2554	"IntervalTier" 	"phones" 	"" 	0.29 	0.32 	0.03
FR-participant1_rideau_FR2561	"IntervalTier" 	"words" 	"rideau" 	0.0 	0.44 	0.44
FR-participant1_rideau_FR2561	"IntervalTier" 	"phones" 	"ʁ" 	0.0 	0.12 	0.12
FR-participant1_rideau_FR2561	"IntervalTier" 	"phones" 	"i" 	0.12 	0.2 	0.08
FR-participant1_rideau_FR2561	"IntervalTier" 	"phones" 	"d" 	0.2 	0.3 	0.1
FR-participant1_rideau_FR2561	"IntervalTier" 	"phones" 	"o" 	0.3 	0.44 	0.14
FR-participant1_son_FR2439	"IntervalTier" 	"words" 	"son" 	0.0 	0.4 	0.4
FR-participant1_son_FR2439	"IntervalTier" 	"words" 	"" 	0.4 	0.510062 	0.110062
FR-participant1_son_FR2439	"IntervalTier" 	"phones" 	"s" 	0.0 	0.28 	0.28
FR-participant1_son_FR2439	"IntervalTier" 	"phones" 	"ɔ̃" 	0.28 	0.4 	0.12
FR-participant1_son_FR2439	"IntervalTier" 	"phones" 	"" 	0.4 	0.510062 	0.110062
FR-participant1_temps_FR2441	"IntervalTier" 	"words" 	"" 	0.0 	0.14 	0.14
FR-participant1_temps_FR2441	"IntervalTier" 	"words" 	"temps" 	0.14 	0.32 	0.18
FR-participant1_temps_FR2441	"IntervalTier" 	"words" 	"" 	0.32 	0.36 	0.04
FR-participant1_temps_FR2441	"IntervalTier" 	"phones" 	"" 	0.0 	0.14 	0.14
FR-participant1_temps_FR2441	"IntervalTier" 	"phones" 	"t" 	0.14 	0.21 	0.07
FR-participant1_temps_FR2441	"IntervalTier" 	"phones" 	"ɑ̃" 	0.21 	0.32 	0.11
FR-participant1_temps_FR2441	"IntervalTier" 	"phones" 	"" 	0.32 	0.36 	0.04
FR-participant1_tique_FR2546	"IntervalTier" 	"words" 	"" 	0.0 	0.08 	0.08
FR-participant1_tique_FR2546	"IntervalTier" 	"words" 	"tique" 	0.08 	0.27 	0.19
FR-participant1_tique_FR2546	"IntervalTier" 	"words" 	"" 	0.27 	0.36 	0.09
FR-participant1_tique_FR2546	"IntervalTier" 	"phones" 	"" 	0.0 	0.08 	0.08
FR-participant1_tique_FR2546	"IntervalTier" 	"phones" 	"t" 	0.08 	0.11 	0.03
FR-participant1_tique_FR2546	"IntervalTier" 	"phones" 	"i" 	0.11 	0.23 	0.12
FR-participant1_tique_FR2546	"IntervalTier" 	"phones" 	"k" 	0.23 	0.27 	0.04
FR-participant1_tique_FR2546	"IntervalTier" 	"phones" 	"" 	0.27 	0.36 	0.09
FR-participant1_tutu_FR2548	"IntervalTier" 	"words" 	"tutu" 	0.0 	0.47 	0.47
FR-participant1_tutu_FR2548	"IntervalTier" 	"words" 	"" 	0.47 	0.5 	0.03
FR-participant1_tutu_FR2548	"IntervalTier" 	"phones" 	"t" 	0.0 	0.1 	0.1
FR-participant1_tutu_FR2548	"IntervalTier" 	"phones" 	"y" 	0.1 	0.19 	0.09
FR-participant1_tutu_FR2548	"IntervalTier" 	"phones" 	"t" 	0.19 	0.36 	0.17
FR-participant1_tutu_FR2548	"IntervalTier" 	"phones" 	"y" 	0.36 	0.47 	0.11
FR-participant1_tutu_FR2548	"IntervalTier" 	"phones" 	"" 	0.47 	0.5 	0.03
FR-participant1_un_FR2437	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant1_un_FR2437	"IntervalTier" 	"words" 	"un" 	0.03 	0.18 	0.15
FR-participant1_un_FR2437	"IntervalTier" 	"words" 	"" 	0.18 	0.210063 	0.030063
FR-participant1_un_FR2437	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant1_un_FR2437	"IntervalTier" 	"phones" 	"ɛ̃" 	0.03 	0.18 	0.15
FR-participant1_un_FR2437	"IntervalTier" 	"phones" 	"" 	0.18 	0.210063 	0.030063
FR-participant1_veuve_FR2555	"IntervalTier" 	"words" 	"" 	0.0 	0.13 	0.13
FR-participant1_veuve_FR2555	"IntervalTier" 	"words" 	"veuve" 	0.13 	0.5 	0.37
FR-participant1_veuve_FR2555	"IntervalTier" 	"words" 	"" 	0.5 	0.530062 	0.030062
FR-participant1_veuve_FR2555	"IntervalTier" 	"phones" 	"" 	0.0 	0.13 	0.13
FR-participant1_veuve_FR2555	"IntervalTier" 	"phones" 	"v" 	0.13 	0.18 	0.05
FR-participant1_veuve_FR2555	"IntervalTier" 	"phones" 	"œ" 	0.18 	0.33 	0.15
FR-participant1_veuve_FR2555	"IntervalTier" 	"phones" 	"v" 	0.33 	0.5 	0.17
FR-participant1_veuve_FR2555	"IntervalTier" 	"phones" 	"" 	0.5 	0.530062 	0.030062
FR-participant1_vin_FR2566	"IntervalTier" 	"words" 	"" 	0.0 	0.16 	0.16
FR-participant1_vin_FR2566	"IntervalTier" 	"words" 	"vin" 	0.16 	0.35 	0.19
FR-participant1_vin_FR2566	"IntervalTier" 	"words" 	"" 	0.35 	0.38 	0.03
FR-participant1_vin_FR2566	"IntervalTier" 	"phones" 	"" 	0.0 	0.16 	0.16
FR-participant1_vin_FR2566	"IntervalTier" 	"phones" 	"v" 	0.16 	0.2 	0.04
FR-participant1_vin_FR2566	"IntervalTier" 	"phones" 	"ɛ̃" 	0.2 	0.35 	0.15
FR-participant1_vin_FR2566	"IntervalTier" 	"phones" 	"" 	0.35 	0.38 	0.03
FR-participant2_cette_FR948	"IntervalTier" 	"words" 	"" 	0.0 	0.03 	0.03
FR-participant2_cette_FR948	"IntervalTier" 	"words" 	"cette" 	0.03 	0.42 	0.39
FR-participant2_cette_FR948	"IntervalTier" 	"phones" 	"" 	0.0 	0.03 	0.03
FR-participant2_cette_FR948	"IntervalTier" 	"phones" 	"s" 	0.03 	0.19 	0.16
FR-participant2_cette_FR948	"IntervalTier" 	"phones" 	"ɛ" 	0.19 	0.26 	0.07
FR-participant2_cette_FR948	"IntervalTier" 	"phones" 	"t" 	0.26 	0.42 	0.16
FR-participant2_ete_FR946	"IntervalTier" 	"words" 	"ete" 	0.0 	0.12 	0.12
FR-participant2_ete_FR946	"IntervalTier" 	"words" 	"" 	0.12 	0.270062 	0.150062
FR-participant2_ete_FR946	"IntervalTier" 	"phones" 	"e" 	0.0 	0.08 	0.08
FR-participant2_ete_FR946	"IntervalTier" 	"phones" 	"t" 	0.08 	0.12 	0.04
FR-participant2_ete_FR946	"IntervalTier"	"phones"	"e"	0.20	0.26	0.06
FR-participant2_ete_FR946	"IntervalTier" 	"phones" 	"" 	0.12 	0.270062 	0.150062
FR-participant2_faite_FR949	"IntervalTier" 	"words" 	"faite" 	0.0 	0.33 	0.33
FR-participant2_faite_FR949	"IntervalTier" 	"words" 	"" 	0.33 	0.370063 	0.040063
FR-participant2_faite_FR949	"IntervalTier" 	"phones" 	"f" 	0.0 	0.15 	0.15
FR-participant2_faite_FR949	"IntervalTier" 	"phones" 	"ɛ" 	0.15 	0.23 	0.08
FR-participant2_faite_FR949	"IntervalTier" 	"phones" 	"t" 	0.23 	0.33 	0.1
FR-participant2_faite_FR949	"IntervalTier" 	"phones" 	"" 	0.33 	0.370063 	0.040063
FR-participant2_femme_FR955	"IntervalTier" 	"words" 	"femme" 	0.0 	0.37 	0.37
FR-participant2_femme_FR955	"IntervalTier" 	"words" 	"" 	0.37 	0.4 	0.03
FR-participant2_femme_FR955	"IntervalTier" 	"phones" 	"f" 	0.0 	0.16 	0.16
FR-participant2_femme_FR955	"IntervalTier" 	"phones" 	"a" 	0.16 	0.25 	0.09
FR-participant2_femme_FR955	"IntervalTier" 	"phones" 	"m" 	0.25 	0.37 	0.12
FR-participant2_femme_FR955	"IntervalTier" 	"phones" 	"" 	0.37 	0.4 	0.03
FR-participant2_fils_FR944	"IntervalTier" 	"words" 	"fils" 	0.0 	0.27 	0.27
FR-participant2_fils_FR944	"IntervalTier" 	"words" 	"" 	0.27 	0.3 	0.03
FR-participant2_fils_FR944	"IntervalTier" 	"phones" 	"f" 	0.0 	0.15 	0.15
FR-participant2_fils_FR944	"IntervalTier" 	"phones" 	"i" 	0.15 	0.21 	0.06
FR-participant2_fils_FR944	"IntervalTier" 	"phones" 	"s" 	0.21 	0.27 	0.06
FR-participant2_fils_FR944	"IntervalTier" 	"phones" 	"" 	0.27 	0.3 	0.03
FR-participant2_impair_FR962	"IntervalTier" 	"words" 	"" 	0.0 	0.07 	0.07
FR-participant2_impair_FR962	"IntervalTier" 	"words" 	"impair" 	0.07 	0.42 	0.35
FR-participant2_impair_FR962	"IntervalTier" 	"words" 	"" 	0.42 	0.447688 	0.027688
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"" 	0.0 	0.07 	0.07
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"ɛ̃" 	0.07 	0.19 	0.12
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"p" 	0.19 	0.28 	0.09
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"ɛ" 	0.28 	0.39 	0.11
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"ʁ" 	0.39 	0.42 	0.03
FR-participant2_impair_FR962	"IntervalTier" 	"phones" 	"" 	0.42 	0.447688 	0.027688
FR-participant2_journee_FR947	"IntervalTier" 	"words" 	"journee" 	0.0 	0.41 	0.41
FR-participant2_journee_FR947	"IntervalTier" 	"words" 	"" 	0.41 	0.44 	0.03
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"ʒ" 	0.0 	0.15 	0.15
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"u" 	0.15 	0.23 	0.08
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"ʁ" 	0.23 	0.28 	0.05
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"ɲ" 	0.28 	0.36 	0.08
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"e" 	0.36 	0.41 	0.05
FR-participant2_journee_FR947	"IntervalTier" 	"phones" 	"" 	0.41 	0.44 	0.03
FR-participant2_mechant_FR770	"IntervalTier" 	"words" 	"mechant" 	0.0 	0.44 	0.44
FR-participant2_mechant_FR770	"IntervalTier" 	"words" 	"" 	0.44 	0.470062 	0.030062
FR-participant2_mechant_FR770	"IntervalTier" 	"phones" 	"e" 	0.14	0.21 	0.07
FR-participant2_mechant_FR770	"IntervalTier"	"phones"	"ɑ̃"	0.34	0.43	0.09
FR-participant2_mechant_FR770	"IntervalTier" 	"phones" 	"" 	0.44 	0.470062 	0.030062
FR-participant2_meunier_FR950	"IntervalTier" 	"words" 	"meunier" 	0.0 	0.42 	0.42
FR-participant2_meunier_FR950	"IntervalTier" 	"words" 	"" 	0.42 	0.450062 	0.030062
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"m" 	0.0 	0.16 	0.16
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"ø" 	0.16 	0.19 	0.03
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"n" 	0.19 	0.26 	0.07
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"j" 	0.26 	0.36 	0.1
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"e" 	0.36 	0.42 	0.06
FR-participant2_meunier_FR950	"IntervalTier" 	"phones" 	"" 	0.42 	0.450062 	0.030062
FR-participant2_papa_FR954	"IntervalTier" 	"words" 	"" 	0.0 	0.04 	0.04
FR-participant2_papa_FR954	"IntervalTier" 	"words" 	"papa" 	0.04 	0.32 	0.28
FR-participant2_papa_FR954	"IntervalTier" 	"words" 	"" 	0.32 	0.36 	0.04
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"" 	0.0 	0.04 	0.04
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"p" 	0.04 	0.08 	0.04
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"a" 	0.08 	0.15 	0.07
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"p" 	0.15 	0.26 	0.11
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"a" 	0.26 	0.32 	0.06
FR-participant2_papa_FR954	"IntervalTier" 	"phones" 	"" 	0.32 	0.36 	0.04
FR-participant2_pardon_FR768	"IntervalTier" 	"words" 	"" 	0.0 	0.1 	0.1
FR-participant2_pardon_FR768	"IntervalTier" 	"words" 	"pardon" 	0.1 	0.48 	0.38
FR-participant2_pardon_FR768	"IntervalTier" 	"words" 	"" 	0.48 	0.530062 	0.050062
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"" 	0.0 	0.1 	0.1
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"p" 	0.1 	0.14 	0.04
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"a" 	0.14 	0.2 	0.06
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"ʁ" 	0.2 	0.27 	0.07
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"d" 	0.27 	0.34 	0.07
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"ɔ̃" 	0.34 	0.48 	0.14
FR-participant2_pardon_FR768	"IntervalTier" 	"phones" 	"" 	0.48 	0.530062 	0.050062
FR-participant2_parfum_FR964	"IntervalTier" 	"words" 	"" 	0.0 	0.07 	0.07
FR-participant2_parfum_FR964	"IntervalTier" 	"words" 	"parfum" 	0.07 	0.43 	0.36
FR-participant2_parfum_FR964	"IntervalTier" 	"words" 	"" 	0.43 	0.46 	0.03
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"" 	0.0 	0.07 	0.07
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"p" 	0.07 	0.12 	0.05
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"a" 	0.12 	0.16 	0.04
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"ʁ" 	0.16 	0.26 	0.1
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"f" 	0.26 	0.35 	0.09
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"ɛ̃" 	0.35 	0.43 	0.08
FR-participant2_parfum_FR964	"IntervalTier" 	"phones" 	"" 	0.43 	0.46 	0.03
FR-participant2_porte_FR960	"IntervalTier" 	"words" 	"" 	0.0 	0.14 	0.14
FR-participant2_porte_FR960	"IntervalTier" 	"words" 	"porte" 	0.14 	0.48 	0.34
FR-participant2_porte_FR960	"IntervalTier" 	"phones" 	"" 	0.0 	0.14 	0.14
FR-participant2_porte_FR960	"IntervalTier" 	"phones" 	"p" 	0.14 	0.19 	0.05
FR-participant2_porte_FR960	"IntervalTier" 	"phones" 	"ɔ" 	0.19 	0.25 	0.06
FR-participant2_porte_FR960	"IntervalTier" 	"phones" 	"ʁ" 	0.25 	0.35 	0.1
FR-participant2_porte_FR960	"IntervalTier" 	"phones" 	"t" 	0.35 	0.48 	0.13
FR-participant2_queue_FR951	"IntervalTier" 	"words" 	"" 	0.0 	0.08 	0.08
FR-participant2_queue_FR951	"IntervalTier" 	"words" 	"queue" 	0.08 	0.24 	0.16
FR-participant2_queue_FR951	"IntervalTier" 	"words" 	"" 	0.24 	0.270062 	0.030062
FR-participant2_queue_FR951	"IntervalTier" 	"phones" 	"" 	0.0 	0.08 	0.08
FR-participant2_queue_FR951	"IntervalTier" 	"phones" 	"k" 	0.08 	0.15 	0.07
FR-participant2_queue_FR951	"IntervalTier" 	"phones" 	"ø" 	0.15 	0.24 	0.09
FR-participant2_queue_FR951	"IntervalTier" 	"phones" 	"" 	0.24 	0.270062 	0.030062
FR-participant2_rideau_FR958	"IntervalTier" 	"words" 	"rideau" 	0.0 	0.45 	0.45
FR-participant2_rideau_FR958	"IntervalTier" 	"words" 	"" 	0.45 	0.48 	0.03
FR-participant2_rideau_FR958	"IntervalTier" 	"phones" 	"ʁ" 	0.0 	0.18 	0.18
FR-participant2_rideau_FR958	"IntervalTier" 	"phones" 	"i" 	0.18 	0.27 	0.09
FR-participant2_rideau_FR958	"IntervalTier" 	"phones" 	"d" 	0.27 	0.34 	0.07
FR-participant2_rideau_FR958	"IntervalTier" 	"phones" 	"o" 	0.34 	0.45 	0.11
FR-participant2_rideau_FR958	"IntervalTier" 	"phones" 	"" 	0.45 	0.48 	0.03
FR-participant2_roule_FR957	"IntervalTier" 	"words" 	"roule" 	0.0 	0.311312 	0.311312
FR-participant2_roule_FR957	"IntervalTier" 	"phones" 	"ʁ" 	0.0 	0.05 	0.05
FR-participant2_roule_FR957	"IntervalTier" 	"phones" 	"u" 	0.05 	0.17 	0.12
FR-participant2_roule_FR957	"IntervalTier" 	"phones" 	"l" 	0.17 	0.311312 	0.141312
FR-participant2_soeur_FR953	"IntervalTier" 	"words" 	"soeur" 	0.0 	0.44 	0.44
FR-participant2_soeur_FR953	"IntervalTier" 	"words" 	"" 	0.44 	0.470062 	0.030062
FR-participant2_soeur_FR953	"IntervalTier" 	"phones" 	"s" 	0.0 	0.17 	0.17
FR-participant2_soeur_FR953	"IntervalTier" 	"phones" 	"œ" 	0.17 	0.36 	0.19
FR-participant2_soeur_FR953	"IntervalTier" 	"phones" 	"ʁ" 	0.36 	0.44 	0.08
FR-participant2_soeur_FR953	"IntervalTier" 	"phones" 	"" 	0.44 	0.470062 	0.030062
FR-participant2_son_FR769	"IntervalTier" 	"words" 	"son" 	0.0 	0.36 	0.36
FR-participant2_son_FR769	"IntervalTier" 	"words" 	"" 	0.36 	0.390062 	0.030062
FR-participant2_son_FR769	"IntervalTier" 	"phones" 	"s" 	0.0 	0.18 	0.18
FR-participant2_son_FR769	"IntervalTier" 	"phones" 	"ɔ̃" 	0.18 	0.36 	0.18
FR-participant2_son_FR769	"IntervalTier" 	"phones" 	"" 	0.36 	0.390062 	0.030062
FR-participant2_sort_FR961	"IntervalTier" 	"words" 	"sort" 	0.0 	0.3 	0.3
FR-participant2_sort_FR961	"IntervalTier" 	"words" 	"" 	0.3 	0.332125 	0.032125
FR-participant2_sort_FR961	"IntervalTier" 	"phones" 	"s" 	0.0 	0.09 	0.09
FR-participant2_sort_FR961	"IntervalTier" 	"phones" 	"ɔ" 	0.09 	0.2 	0.11
FR-participant2_sort_FR961	"IntervalTier" 	"phones" 	"ʁ" 	0.2 	0.3 	0.1
FR-participant2_sort_FR961	"IntervalTier" 	"phones" 	"" 	0.3 	0.332125 	0.032125
FR-participant2_temps_FR771	"IntervalTier" 	"words" 	"" 	0.0 	0.16 	0.16
FR-participant2_temps_FR771	"IntervalTier" 	"words" 	"temps" 	0.16 	0.37 	0.21
FR-participant2_temps_FR771	"IntervalTier" 	"words" 	"" 	0.37 	0.4 	0.03
FR-participant2_temps_FR771	"IntervalTier" 	"phones" 	"" 	0.0 	0.16 	0.16
FR-participant2_temps_FR771	"IntervalTier" 	"phones" 	"t" 	0.16 	0.22 	0.06
FR-participant2_temps_FR771	"IntervalTier" 	"phones" 	"ɑ̃" 	0.22 	0.37 	0.15
FR-participant2_temps_FR771	"IntervalTier" 	"phones" 	"" 	0.37 	0.4 	0.03
FR-participant2_tique_FR943	"IntervalTier" 	"words" 	"" 	0.0 	0.11 	0.11
FR-participant2_tique_FR943	"IntervalTier" 	"words" 	"tique" 	0.11 	0.32 	0.21
FR-participant2_tique_FR943	"IntervalTier" 	"words" 	"" 	0.32 	0.350062 	0.030062
FR-participant2_tique_FR943	"IntervalTier" 	"phones" 	"" 	0.0 	0.11 	0.11
FR-participant2_tique_FR943	"IntervalTier" 	"phones" 	"t" 	0.11 	0.17 	0.06
FR-participant2_tique_FR943	"IntervalTier" 	"phones" 	"i" 	0.17 	0.25 	0.08
FR-participant2_tique_FR943	"IntervalTier" 	"phones" 	"k" 	0.25 	0.32 	0.07
FR-participant2_tique_FR943	"IntervalTier" 	"phones" 	"" 	0.32 	0.350062 	0.030062
FR-participant2_toujours_FR956	"IntervalTier" 	"words" 	"" 	0.0 	0.08 	0.08
FR-participant2_toujours_FR956	"IntervalTier" 	"words" 	"toujours" 	0.08 	0.5 	0.42
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"" 	0.0 	0.08 	0.08
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"t" 	0.08 	0.18 	0.1
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"u" 	0.18 	0.22 	0.04
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"ʒ" 	0.22 	0.32 	0.1
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"u" 	0.32 	0.42 	0.1
FR-participant2_toujours_FR956	"IntervalTier" 	"phones" 	"ʁ" 	0.42 	0.5 	0.08
FR-participant2_tutu_FR945	"IntervalTier" 	"words" 	"tutu" 	0.0 	0.38 	0.38
FR-participant2_tutu_FR945	"IntervalTier" 	"words" 	"" 	0.38 	0.410062 	0.030062
FR-participant2_tutu_FR945	"IntervalTier" 	"phones" 	"t" 	0.0 	0.09 	0.09
FR-participant2_tutu_FR945	"IntervalTier" 	"phones" 	"y" 	0.09 	0.17 	0.08
